,ProjectID,Project Summary,Scope and Deliverables,Theme_x,Products Involved,Required Skills and Expertise,Customer Preferences (Certifications),Integration Requirements (Expertise Areas),Customer Industry,Work Location_x,Work Flexibility_x,Languages Required,Complexity,Effort,Requested End,EmployeeID,Role Name,Role Description,Theme_y,Products Experience,Core Competencies,External/Internal Certifications,Expertise Areas,Industry Experience,Work Location_y,Work Flexibility_y,Languages Known,Available From,Weekly Availability in Hours,Cultural Awareness,Problem Solving,Leadership,Product Match Score,Location Match Score,Language Match Score,Industry Match Score,Skill Match Score,Certification Match Score,Expertise Match Score,Job Description Match Score,Cultural Awareness Score,Problem Solving Score,Leadership Score,Availability Score,Available,Product Match Score Weighted,Location Match Score Weighted,Language Match Score Weighted,Industry Match Score Weighted,Skill Match Score Weighted,Certification Match Score Weighted,Expertise Match Score Weighted,Job Description Match Score Weighted,Cultural Awareness Score Weighted,Problem Solving Score Weighted,Leadership Score Weighted,Final Score
22,P2,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['HRI SPlus', 'Employee Experience Platform']","{'DigitalH R': 7, 'Organizational Development': 7, 'Talent Management': 8, 'Comumnication Skills': 9}","['HR Analytics Certification', 'PMP']",['Organizational Development Systems'],Education,Lnodon,hybrid,"{'Italian': 'A1', 'French': 'B1'}",10,80,2025-07-23,E3,Strategy Consultant,Advises leadership on business growth and optimization strategies.,Consulting,"['Business Analysis Framework', 'ERP Migration Tool', 'Strategy Kit']","{'Workflow Optimization': 6, 'Strategic Planning': 6, 'Business Analysis': 6, 'Project Management': 9}",['PMP'],['Strategic Planning'],"['Retail', 'Education', 'Finance']",London,remote,{'German': 'A1'},2025-06-16,40,9,5,10,0.0,0.5,0.0,1.0,0.25,0.5,0.0,0.542,0.9,0.5,1.0,1.0,1,0.0,0.05,0.0,0.075,0.05,0.05,0.0,0.0813,0.022500000000000003,0.0125,0.025,0.3663
24,P2,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['HRI SPlus', 'Employee Experience Platform']","{'DigitalH R': 7, 'Organizational Development': 7, 'Talent Management': 8, 'Comumnication Skills': 9}","['HR Analytics Certification', 'PMP']",['Organizational Development Systems'],Education,Lnodon,hybrid,"{'Italian': 'A1', 'French': 'B1'}",10,80,2025-07-23,E5,Content Creator,"Develops written, video, and visual content for marketing.",Marketing,"['Digital Campaign Manager', 'Content CMS']","{'Campaign Management': 9, 'SEO Optimization': 4, 'Copywriting': 7, 'Content Strategy': 8}","['HubSpot Marketing Certification', 'Google Ads Certification']",['SEO Optimization'],"['Education', 'Manufacturing']",Vienna,onsite,"{'Italian': 'C2', 'French': 'B2'}",2025-06-21,30,5,7,9,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.542,0.5,0.7,0.9,1.0,1,0.0,0.0,0.1,0.075,0.05,0.0,0.0,0.0813,0.0125,0.017499999999999998,0.022500000000000003,0.3588
37,P2,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['HRI SPlus', 'Employee Experience Platform']","{'DigitalH R': 7, 'Organizational Development': 7, 'Talent Management': 8, 'Comumnication Skills': 9}","['HR Analytics Certification', 'PMP']",['Organizational Development Systems'],Education,Lnodon,hybrid,"{'Italian': 'A1', 'French': 'B1'}",10,80,2025-07-23,E18,Workflow Consultant,Analyzes business processes and recommends workflow improvements.,Consulting,"['Strategy Kit', 'Business Analysis Framework', 'ERP Migration Tool']","{'Strategic Planning': 6, 'Change Management': 8, 'Business Analysis': 7, 'Project Management': 9, 'Workflow Optimization': 5}","['PMP', 'Business Analysis Certification']",['Business Workflow Optimization'],"['Retail', 'Healthcare']",Vienna,onsite,{'Italian': 'C2'},2025-06-01,30,10,4,2,0.0,0.0,0.5,0.0,0.25,1.0,0.0,0.579,1.0,0.4,0.2,1.0,1,0.0,0.0,0.05,0.0,0.05,0.1,0.0,0.08685,0.025,0.010000000000000002,0.005000000000000001,0.32685000000000003
36,P2,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['HRI SPlus', 'Employee Experience Platform']","{'DigitalH R': 7, 'Organizational Development': 7, 'Talent Management': 8, 'Comumnication Skills': 9}","['HR Analytics Certification', 'PMP']",['Organizational Development Systems'],Education,Lnodon,hybrid,"{'Italian': 'A1', 'French': 'B1'}",10,80,2025-07-23,E17,Solutions Support Consultant,Provides technical guidance and second-line support for Canon solutions during and after customer deployment.,Technical,"['Workflow2000', 'AIScan']","{'IT Infrastructure': 10, 'Workflow Automation': 8, 'API Development': 9, 'Cloud Services': 10}",['ITIL'],"['Scripting', 'API Integration']",['Education'],London,hybrid,{'French': 'B2'},2025-06-20,30,6,3,1,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.478,0.6,0.3,0.1,1.0,1,0.0,0.1,0.05,0.075,0.0,0.0,0.0,0.0717,0.015,0.0075,0.0025000000000000005,0.32170000000000004
32,P2,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['HRI SPlus', 'Employee Experience Platform']","{'DigitalH R': 7, 'Organizational Development': 7, 'Talent Management': 8, 'Comumnication Skills': 9}","['HR Analytics Certification', 'PMP']",['Organizational Development Systems'],Education,Lnodon,hybrid,"{'Italian': 'A1', 'French': 'B1'}",10,80,2025-07-23,E13,Field Support Engineer,Provides onsite technical support for Canon products.,Technical,['AIScan'],"{'IT Infrastructure': 7, 'Workflow Automation': 7, 'Data Analysis': 5, 'Cloud Services': 6}",['ISO 27001'],['Scripting'],"['Education', 'Retail', 'Healthcare']",Berlin,hybrid,"{'Italian': 'C1', 'French': 'B1'}",2025-06-21,40,8,7,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.503,0.8,0.7,0.7,1.0,1,0.0,0.0,0.1,0.075,0.0,0.0,0.0,0.07545,0.020000000000000004,0.017499999999999998,0.017499999999999998,0.30545000000000005
21,P2,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['HRI SPlus', 'Employee Experience Platform']","{'DigitalH R': 7, 'Organizational Development': 7, 'Talent Management': 8, 'Comumnication Skills': 9}","['HR Analytics Certification', 'PMP']",['Organizational Development Systems'],Education,Lnodon,hybrid,"{'Italian': 'A1', 'French': 'B1'}",10,80,2025-07-23,E2,Technical Support Specialist,Resolves technical issues reported by customers.,Technical,"['CloudSuite', 'Workflow2000', 'Print2.0']","{'Data Analysis': 7, 'Cloud Services': 9}","['ISO 27001', 'Microsoft Azure Certification']",['Scripting'],"['Retail', 'Education']",Berlin,onsite,"{'French': 'C2', 'Italian': 'C2', 'English': 'C2'}",2025-06-27,30,10,10,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.496,1.0,1.0,0.1,1.0,1,0.0,0.0,0.1,0.075,0.0,0.0,0.0,0.0744,0.025,0.025,0.0025000000000000005,0.3019
39,P2,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['HRI SPlus', 'Employee Experience Platform']","{'DigitalH R': 7, 'Organizational Development': 7, 'Talent Management': 8, 'Comumnication Skills': 9}","['HR Analytics Certification', 'PMP']",['Organizational Development Systems'],Education,Lnodon,hybrid,"{'Italian': 'A1', 'French': 'B1'}",10,80,2025-07-23,E20,Content Creator,"Develops written, video, and visual content for marketing.",Marketing,"['Content CMS', 'Social Media Manager', 'Digital Campaign Manager']","{'SEO Optimization': 9, 'Branding': 9, 'Campaign Management': 9, 'Copywriting': 5, 'Content Strategy': 5}","['Google Ads Certification', 'Digital Marketing Certification']",['Content Management Systems'],"['Retail', 'Education']",Berlin,onsite,"{'Italian': 'B1', 'German': 'C1', 'English': 'B2'}",2025-06-29,20,7,1,5,0.0,0.0,0.5,1.0,0.25,0.0,0.0,0.542,0.7,0.1,0.5,0.86,0,0.0,0.0,0.05,0.075,0.05,0.0,0.0,0.0813,0.017499999999999998,0.0025000000000000005,0.0125,0.2888
27,P2,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['HRI SPlus', 'Employee Experience Platform']","{'DigitalH R': 7, 'Organizational Development': 7, 'Talent Management': 8, 'Comumnication Skills': 9}","['HR Analytics Certification', 'PMP']",['Organizational Development Systems'],Education,Lnodon,hybrid,"{'Italian': 'A1', 'French': 'B1'}",10,80,2025-07-23,E8,Field Support Engineer,Provides onsite technical support for Canon products.,Technical,['Workflow2000'],"{'Workflow Automation': 10, 'Cloud Services': 4, 'API Development': 10, 'IT Infrastructure': 10, 'Data Analysis': 9}","['Microsoft Azure Certification', 'ISO 27001']",['Networking'],"['Manufacturing', 'Education']",Berlin,onsite,"{'Italian': 'A2', 'English': 'A2', 'French': 'B1'}",2025-06-05,30,7,1,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.503,0.7,0.1,0.5,1.0,1,0.0,0.0,0.1,0.075,0.0,0.0,0.0,0.07545,0.017499999999999998,0.0025000000000000005,0.0125,0.28295000000000003
38,P2,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['HRI SPlus', 'Employee Experience Platform']","{'DigitalH R': 7, 'Organizational Development': 7, 'Talent Management': 8, 'Comumnication Skills': 9}","['HR Analytics Certification', 'PMP']",['Organizational Development Systems'],Education,Lnodon,hybrid,"{'Italian': 'A1', 'French': 'B1'}",10,80,2025-07-23,E19,Technical Support Specialist,Resolves technical issues reported by customers.,Technical,['CloudSuite'],"{'Cloud Services': 7, 'API Development': 5, 'Data Analysis': 6, 'Workflow Automation': 7}",['ISO 27001'],"['API Integration', 'Cybersecurity']","['Education', 'Finance', 'Healthcare']",Berlin,hybrid,"{'English': 'B2', 'Italian': 'B1', 'German': 'B2'}",2025-06-16,40,8,9,7,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.496,0.8,0.9,0.7,1.0,1,0.0,0.0,0.05,0.075,0.0,0.0,0.0,0.0744,0.020000000000000004,0.022500000000000003,0.017499999999999998,0.25939999999999996
25,P2,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['HRI SPlus', 'Employee Experience Platform']","{'DigitalH R': 7, 'Organizational Development': 7, 'Talent Management': 8, 'Comumnication Skills': 9}","['HR Analytics Certification', 'PMP']",['Organizational Development Systems'],Education,Lnodon,hybrid,"{'Italian': 'A1', 'French': 'B1'}",10,80,2025-07-23,E6,IT Systems Engineer,Maintains and optimizes internal IT infrastructure.,Technical,"['AIScan', 'Workflow2000']","{'Data Analysis': 10, 'Cloud Services': 5, 'API Development': 6, 'IT Infrastructure': 7, 'Workflow Automation': 8}","['ISO 27001', 'Microsoft Azure Certification']","['Networking', 'API Integration']","['Finance', 'Manufacturing']",Berlin,hybrid,"{'French': 'B1', 'Italian': 'B2'}",2025-06-11,20,3,9,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.539,0.3,0.9,0.7,1.0,1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.08085,0.0075,0.022500000000000003,0.017499999999999998,0.22835
23,P2,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['HRI SPlus', 'Employee Experience Platform']","{'DigitalH R': 7, 'Organizational Development': 7, 'Talent Management': 8, 'Comumnication Skills': 9}","['HR Analytics Certification', 'PMP']",['Organizational Development Systems'],Education,Lnodon,hybrid,"{'Italian': 'A1', 'French': 'B1'}",10,80,2025-07-23,E4,Solution Architect,Designs high-level technical solutions for enterprise customers.,Technical,"['CloudSuite', 'IntegrationHub', 'Workflow2000']","{'API Development': 4, 'Data Analysis': 6, 'Workflow Automation': 8, 'IT Infrastructure': 9}","['ITIL', 'Microsoft Azure Certification']","['Cybersecurity', 'API Integration']",['Finance'],Vienna,onsite,"{'French': 'C1', 'English': 'A1'}",2025-06-18,30,4,2,7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.538,0.4,0.2,0.7,1.0,1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.08070000000000001,0.010000000000000002,0.005000000000000001,0.017499999999999998,0.1632
28,P2,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['HRI SPlus', 'Employee Experience Platform']","{'DigitalH R': 7, 'Organizational Development': 7, 'Talent Management': 8, 'Comumnication Skills': 9}","['HR Analytics Certification', 'PMP']",['Organizational Development Systems'],Education,Lnodon,hybrid,"{'Italian': 'A1', 'French': 'B1'}",10,80,2025-07-23,E9,Solutions Support Consultant,Provides technical guidance and second-line support for Canon solutions during and after customer deployment.,Technical,"['AIScan', 'IntegrationHub']","{'API Development': 4, 'IT Infrastructure': 4}","['Microsoft Azure Certification', 'ISO 27001']",['Cybersecurity'],['Retail'],Vienna,hybrid,{'French': 'A2'},2025-06-20,30,2,9,8,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.478,0.2,0.9,0.8,1.0,1,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0717,0.005000000000000001,0.022500000000000003,0.020000000000000004,0.1612
33,P2,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['HRI SPlus', 'Employee Experience Platform']","{'DigitalH R': 7, 'Organizational Development': 7, 'Talent Management': 8, 'Comumnication Skills': 9}","['HR Analytics Certification', 'PMP']",['Organizational Development Systems'],Education,Lnodon,hybrid,"{'Italian': 'A1', 'French': 'B1'}",10,80,2025-07-23,E14,Solutions Support Consultant,Provides technical guidance and second-line support for Canon solutions during and after customer deployment.,Technical,"['AIScan', 'Workflow2000']","{'Workflow Automation': 6, 'Cloud Services': 9, 'API Development': 6}","['ISO 27001', 'Microsoft Azure Certification']","['Cybersecurity', 'Networking']","['Finance', 'Manufacturing']",Vienna,remote,{'Italian': 'B2'},2025-06-09,40,1,2,6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.478,0.1,0.2,0.6,1.0,1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0717,0.0025000000000000005,0.005000000000000001,0.015,0.1442
397,P20,Business workflow audit,Map processes and suggest automation improvements,Consulting,"['ERP Migration Tool', 'Strategy Kit', 'Business Analysis Framework']","{'Strategic Planning': 5, 'Workflow Optimization': 8, 'Project Management': 7}",['Six Sigma'],"['Business Workflow Optimization', 'ERP Systems Integration']",Finance,Vienan,hybrid,"{'French': 'C1', 'English': 'C2'}",10,110,2025-06-23,E18,Workflow Consultant,Analyzes business processes and recommends workflow improvements.,Consulting,"['Strategy Kit', 'Business Analysis Framework', 'ERP Migration Tool']","{'Strategic Planning': 6, 'Change Management': 8, 'Business Analysis': 7, 'Project Management': 9, 'Workflow Optimization': 5}","['PMP', 'Business Analysis Certification']",['Business Workflow Optimization'],"['Retail', 'Healthcare']",Vienna,onsite,{'Italian': 'C2'},2025-06-01,30,10,4,2,1.0,1.0,0.0,0.0,0.9,0.0,0.5,0.748,1.0,0.4,0.2,0.86,0,0.1,0.1,0.0,0.0,0.18000000000000002,0.0,0.05,0.1122,0.025,0.010000000000000002,0.005000000000000001,0.5822
393,P20,Business workflow audit,Map processes and suggest automation improvements,Consulting,"['ERP Migration Tool', 'Strategy Kit', 'Business Analysis Framework']","{'Strategic Planning': 5, 'Workflow Optimization': 8, 'Project Management': 7}",['Six Sigma'],"['Business Workflow Optimization', 'ERP Systems Integration']",Finance,Vienan,hybrid,"{'French': 'C1', 'English': 'C2'}",10,110,2025-06-23,E14,Solutions Support Consultant,Provides technical guidance and second-line support for Canon solutions during and after customer deployment.,Technical,"['AIScan', 'Workflow2000']","{'Workflow Automation': 6, 'Cloud Services': 9, 'API Development': 6}","['ISO 27001', 'Microsoft Azure Certification']","['Cybersecurity', 'Networking']","['Finance', 'Manufacturing']",Vienna,remote,{'Italian': 'B2'},2025-06-09,40,1,2,6,0.0,0.5,0.0,1.0,0.27,0.0,0.0,0.51,0.1,0.2,0.6,0.73,0,0.0,0.05,0.0,0.075,0.054000000000000006,0.0,0.0,0.0765,0.0025000000000000005,0.005000000000000001,0.015,0.278
387,P20,Business workflow audit,Map processes and suggest automation improvements,Consulting,"['ERP Migration Tool', 'Strategy Kit', 'Business Analysis Framework']","{'Strategic Planning': 5, 'Workflow Optimization': 8, 'Project Management': 7}",['Six Sigma'],"['Business Workflow Optimization', 'ERP Systems Integration']",Finance,Vienan,hybrid,"{'French': 'C1', 'English': 'C2'}",10,110,2025-06-23,E8,Field Support Engineer,Provides onsite technical support for Canon products.,Technical,['Workflow2000'],"{'Workflow Automation': 10, 'Cloud Services': 4, 'API Development': 10, 'IT Infrastructure': 10, 'Data Analysis': 9}","['Microsoft Azure Certification', 'ISO 27001']",['Networking'],"['Manufacturing', 'Education']",Berlin,onsite,"{'Italian': 'A2', 'English': 'A2', 'French': 'B1'}",2025-06-05,30,7,1,5,0.0,0.0,0.5,0.0,0.33,0.0,0.0,0.528,0.7,0.1,0.5,0.7,0,0.0,0.0,0.05,0.0,0.066,0.0,0.0,0.0792,0.017499999999999998,0.0025000000000000005,0.0125,0.2277
53,P3,API and system integration project,Develop middleware for integration of ERP/CRM,Technical,"['IntegratioHnub', 'Workflow2000', 'Pirnt2.0']","{'Workflow Automation': 7, 'Cloud Services': 5}","['Microsoft Azure Certification', 'ITIL']",['Networking'],Edcuation,Vienna,onsite,"{'French': 'C2', 'Germna': 'C2', 'Italian': 'C2'}",6,220,2025-07-06,E14,Solutions Support Consultant,Provides technical guidance and second-line support for Canon solutions during and after customer deployment.,Technical,"['AIScan', 'Workflow2000']","{'Workflow Automation': 6, 'Cloud Services': 9, 'API Development': 6}","['ISO 27001', 'Microsoft Azure Certification']","['Cybersecurity', 'Networking']","['Finance', 'Manufacturing']",Vienna,remote,{'Italian': 'B2'},2025-06-09,40,1,2,6,0.33,0.0,0.22,0.0,1.0,0.5,1.0,0.507,0.1,0.2,0.6,0.7,0,0.033,0.0,0.022000000000000002,0.0,0.2,0.05,0.1,0.07604999999999999,0.0025000000000000005,0.005000000000000001,0.015,0.50355
70,P4,Post-sale onboarding program,Develop client onboarding workflow,Sales,['Sales Enablement Suite'],"{'Client Management': 5, 'Negotiation': 10, 'CRM Integration': 5, 'Customer Relationhsip Management': 7}","['Certified Sales Professional (CSP)', 'CRM Specialist Certification']",['Sales Pipeline Automation'],Retail,Vienna,onsite,"{'French': 'A1', 'Italian': 'C1'}",3,20,2025-08-13,E11,Customer Success Manager,Supports post-sales success and client satisfaction.,Sales,"['Sales Enablement Suite', 'Loyalty CRM']","{'Customer Relationship Management': 4, 'CRM Integration': 10, 'Negotiation': 6}",['Certified Sales Professional (CSP)'],"['Sales Pipeline Automation', 'Client Relationship Systems']","['Manufacturing', 'Healthcare', 'Finance']",Vienna,hybrid,"{'Italian': 'C2', 'German': 'B1'}",2025-06-15,10,9,4,1,1.0,0.5,0.5,0.0,1.0,0.5,1.0,0.692,0.9,0.4,0.1,1.0,1,0.1,0.05,0.05,0.0,0.2,0.05,0.1,0.10379999999999999,0.022500000000000003,0.010000000000000002,0.0025000000000000005,0.6888
77,P4,Post-sale onboarding program,Develop client onboarding workflow,Sales,['Sales Enablement Suite'],"{'Client Management': 5, 'Negotiation': 10, 'CRM Integration': 5, 'Customer Relationhsip Management': 7}","['Certified Sales Professional (CSP)', 'CRM Specialist Certification']",['Sales Pipeline Automation'],Retail,Vienna,onsite,"{'French': 'A1', 'Italian': 'C1'}",3,20,2025-08-13,E18,Workflow Consultant,Analyzes business processes and recommends workflow improvements.,Consulting,"['Strategy Kit', 'Business Analysis Framework', 'ERP Migration Tool']","{'Strategic Planning': 6, 'Change Management': 8, 'Business Analysis': 7, 'Project Management': 9, 'Workflow Optimization': 5}","['PMP', 'Business Analysis Certification']",['Business Workflow Optimization'],"['Retail', 'Healthcare']",Vienna,onsite,{'Italian': 'C2'},2025-06-01,30,10,4,2,0.0,1.0,0.5,1.0,0.83,0.0,0.0,0.585,1.0,0.4,0.2,1.0,1,0.0,0.1,0.05,0.075,0.166,0.0,0.0,0.08775,0.025,0.010000000000000002,0.005000000000000001,0.51875
60,P4,Post-sale onboarding program,Develop client onboarding workflow,Sales,['Sales Enablement Suite'],"{'Client Management': 5, 'Negotiation': 10, 'CRM Integration': 5, 'Customer Relationhsip Management': 7}","['Certified Sales Professional (CSP)', 'CRM Specialist Certification']",['Sales Pipeline Automation'],Retail,Vienna,onsite,"{'French': 'A1', 'Italian': 'C1'}",3,20,2025-08-13,E1,Corporate Trainer,Designs and delivers employee training programs.,HR,['Onboarding Suite'],"{'Talent Management': 6, 'Communication Skills': 10}","['HR Analytics Certification', 'SHRM-CP']",['Employee Experience Platforms'],['Manufacturing'],Vienna,onsite,"{'French': 'C2', 'English': 'C2'}",2025-06-29,10,5,9,8,0.0,1.0,0.5,0.0,0.83,0.5,0.0,0.613,0.5,0.9,0.8,1.0,1,0.0,0.1,0.05,0.0,0.166,0.05,0.0,0.09194999999999999,0.0125,0.022500000000000003,0.020000000000000004,0.51295
64,P4,Post-sale onboarding program,Develop client onboarding workflow,Sales,['Sales Enablement Suite'],"{'Client Management': 5, 'Negotiation': 10, 'CRM Integration': 5, 'Customer Relationhsip Management': 7}","['Certified Sales Professional (CSP)', 'CRM Specialist Certification']",['Sales Pipeline Automation'],Retail,Vienna,onsite,"{'French': 'A1', 'Italian': 'C1'}",3,20,2025-08-13,E5,Content Creator,"Develops written, video, and visual content for marketing.",Marketing,"['Digital Campaign Manager', 'Content CMS']","{'Campaign Management': 9, 'SEO Optimization': 4, 'Copywriting': 7, 'Content Strategy': 8}","['HubSpot Marketing Certification', 'Google Ads Certification']",['SEO Optimization'],"['Education', 'Manufacturing']",Vienna,onsite,"{'Italian': 'C2', 'French': 'B2'}",2025-06-21,30,5,7,9,0.0,1.0,1.0,0.0,0.83,0.0,0.0,0.564,0.5,0.7,0.9,1.0,1,0.0,0.1,0.1,0.0,0.166,0.0,0.0,0.0846,0.0125,0.017499999999999998,0.022500000000000003,0.5031
